Date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,SEK,NZD,MXN,INR
30-04-2018,0.8279,109.33,0.7261,1.328,1.284,0.9908,6.3332,8.7492,1.4213,18.7135,66.46
29-04-2018,0.826733333,109.2366667,0.725966667,1.324966667,1.2836,0.989833333,6.3332,8.719033333,1.418,18.68166667,66.51333333
28-04-2018,0.825566667,109.1433333,0.725833333,1.321933333,1.2832,0.988866667,6.3332,8.688866667,1.4147,18.64983333,66.56666667
27-04-2018,0.8244,109.05,0.7257,1.3189,1.2828,0.9879,6.3332,8.6587,1.4114,18.618,66.62
26-04-2018,0.8263,109.31,0.7183,1.3238,1.2867,0.9891,6.3365,8.6646,1.416,18.815,66.805
25-04-2018,0.8223,109.42,0.7178,1.322,1.2843,0.9833,6.3266,8.5647,1.4144,18.8475,66.92
24-04-2018,0.8175,108.82,0.7155,1.3151,1.2833,0.9789,6.3065,8.5075,1.4045,18.8195,66.41
23-04-2018,0.819,108.71,0.7173,1.315,1.2849,0.9781,6.3171,8.5195,1.399,18.944,66.53
22-04-2018,0.817266667,108.3633333,0.7162,1.3111,1.2819,0.976933333,6.310233333,8.495033333,1.3952,18.80533333,66.42333333
21-04-2018,0.815533333,108.0166667,0.7151,1.3072,1.2789,0.975766667,6.303366667,8.470566667,1.3914,18.66666667,66.31666667
20-04-2018,0.8138,107.67,0.714,1.3033,1.2759,0.9746,6.2965,8.4461,1.3876,18.528,66.21
19-04-2018,0.8099,107.38,0.7097,1.2936,1.2672,0.9714,6.2791,8.4047,1.3752,18.4435,65.87
18-04-2018,0.8082,107.23,0.7041,1.2847,1.2629,0.9688,6.2744,8.4042,1.3663,18.09,65.72
17-04-2018,0.8084,107,0.6999,1.2876,1.2548,0.9661,6.2825,8.4036,1.3619,18.048,65.68
16-04-2018,0.8078,107.11,0.6975,1.2853,1.2565,0.96,6.2765,8.4169,1.3581,18.012,65.47
15-04-2018,0.808833333,107.1866667,0.699066667,1.285966667,1.2581,0.9608,6.276,8.435833333,1.358333333,18.02306667,65.39833333
14-04-2018,0.809866667,107.2633333,0.700633333,1.286633333,1.2597,0.9616,6.2755,8.454766667,1.358566667,18.03413333,65.32666667
13-04-2018,0.8109,107.34,0.7022,1.2873,1.2613,0.9624,6.275,8.4737,1.3588,18.0452,65.255
12-04-2018,0.8113,107.33,0.7028,1.2896,1.2584,0.9626,6.2915,8.4071,1.3558,18.189,65.29
11-04-2018,0.8086,106.8,0.7054,1.2895,1.258,0.9577,6.269,8.3259,1.3591,18.2294,65.26
10-04-2018,0.8094,107.2,0.7055,1.2885,1.2603,0.9571,6.2832,8.302,1.3584,18.2665,64.95
09-04-2018,0.8116,106.77,0.7077,1.2991,1.2698,0.9562,6.307,8.358,1.3687,18.3514,64.955
08-04-2018,0.812466667,106.8233333,0.708333333,1.300233333,1.272666667,0.957233333,6.3064,8.369033333,1.3713,18.33066667,64.94666667
07-04-2018,0.813333333,106.8766667,0.708966667,1.301366667,1.275533333,0.958266667,6.3058,8.380066667,1.3739,18.30993333,64.93833333
06-04-2018,0.8142,106.93,0.7096,1.3025,1.2784,0.9593,6.3052,8.3911,1.3765,18.2892,64.93
05-04-2018,0.817,107.38,0.7141,1.3013,1.2749,0.9634,6.3052,8.4184,1.374,18.2057,64.89
04-04-2018,0.8145,106.78,0.7101,1.2958,1.277,0.9608,6.3052,8.4019,1.3687,18.1,65.045
03-04-2018,0.8149,106.61,0.7113,1.3014,1.2807,0.9588,6.2899,8.3913,1.3781,18.2181,65
02-04-2018,0.8128,105.89,0.7119,1.3047,1.2913,0.9554,6.2805,8.3915,1.3864,18.2475,65.13
01-04-2018,0.812366667,106.02,0.7124,1.303866667,1.290666667,0.954966667,6.278766667,8.3751,1.384933333,18.21833333,65.125
31-03-2018,0.811933333,106.15,0.7129,1.303033333,1.290033333,0.954533333,6.277033333,8.3587,1.383466667,18.18916667,65.12
30-03-2018,0.8115,106.28,0.7134,1.3022,1.2894,0.9541,6.2753,8.3423,1.382,18.16,65.115
29-03-2018,0.8129,106.43,0.7135,1.3025,1.2884,0.9565,6.2898,8.3603,1.3822,18.187,65.115
28-03-2018,0.8125,106.86,0.7104,1.3053,1.2923,0.9567,6.2979,8.351,1.3866,18.304,65.16
27-03-2018,0.8063,105.34,0.7064,1.3022,1.2883,0.9468,6.2831,8.2311,1.3757,18.381,64.945
26-03-2018,0.8037,105.41,0.7028,1.2906,1.2841,0.9456,6.2734,8.1908,1.3701,18.3371,64.825
25-03-2018,0.805633333,105.1866667,0.7044,1.293466667,1.285833333,0.946133333,6.2876,8.2096,1.374133333,18.39763333,64.88
24-03-2018,0.807566667,104.9633333,0.706,1.296333333,1.287566667,0.946666667,6.3018,8.2284,1.378166667,18.45816667,64.935
23-03-2018,0.8095,104.74,0.7076,1.2992,1.2893,0.9472,6.316,8.2472,1.3822,18.5187,64.99
22-03-2018,0.8128,105.28,0.7094,1.2999,1.294,0.9492,6.335,8.2565,1.3877,18.6344,65.105
21-03-2018,0.8105,106.06,0.7072,1.288,1.2903,0.9497,6.3232,8.1836,1.3833,18.4365,65.18
20-03-2018,0.8168,106.53,0.7144,1.3015,1.3072,0.9565,6.3341,8.2217,1.392,18.7673,65.21
19-03-2018,0.8107,106.09,0.713,1.2956,1.3077,0.9511,6.3322,8.1695,1.3804,18.7069,65.22
18-03-2018,0.8117,106.0666667,0.714466667,1.295766667,1.308366667,0.951466667,6.333133333,8.1773,1.3822,18.7012,65.14333333
17-03-2018,0.8127,106.0433333,0.715933333,1.295933333,1.309033333,0.951833333,6.334066667,8.1851,1.384,18.6955,65.06666667
16-03-2018,0.8137,106.02,0.7174,1.2961,1.3097,0.9522,6.335,8.1929,1.3858,18.6898,64.99
15-03-2018,0.8127,106.34,0.7175,1.2823,1.3053,0.9515,6.3221,8.1802,1.374,18.6999,64.99
14-03-2018,0.8086,106.33,0.7163,1.2694,1.2955,0.945,6.318,8.183,1.3639,18.5845,64.84
13-03-2018,0.8071,106.58,0.7163,1.2724,1.2965,0.944,6.3216,8.2165,1.3652,18.6062,64.855
12-03-2018,0.8107,106.42,0.7191,1.2703,1.2839,0.9476,6.33,8.2431,1.3706,18.5877,64.985
11-03-2018,0.8113,106.5466667,0.7201,1.271433333,1.283,0.9488,6.330866667,8.243433333,1.371466667,18.59446667,65.03166667
10-03-2018,0.8119,106.6733333,0.7211,1.272566667,1.2821,0.95,6.331733333,8.243766667,1.372333333,18.60123333,65.07833333
09-03-2018,0.8125,106.8,0.7221,1.2737,1.2812,0.9512,6.3326,8.2441,1.3732,18.608,65.125
08-03-2018,0.8122,106.2,0.724,1.2834,1.2896,0.9512,6.3422,8.2628,1.3766,18.6605,65.105
07-03-2018,0.8057,106.08,0.7194,1.2779,1.2912,0.9435,6.3255,8.2301,1.3727,18.714,64.88
06-03-2018,0.8062,106.12,0.72,1.2774,1.2876,0.9407,6.3098,8.2072,1.3718,18.7387,64.905
05-03-2018,0.8106,106.2,0.722,1.2877,1.2964,0.94,6.3495,8.2633,1.3839,18.7962,65.025
04-03-2018,0.811,106.05,0.7228,1.2878,1.2936,0.9394,6.348133333,8.258466667,1.383266667,18.79746667,65.09
03-03-2018,0.8114,105.9,0.7236,1.2879,1.2908,0.9388,6.346766667,8.253633333,1.382633333,18.79873333,65.155
02-03-2018,0.8118,105.75,0.7244,1.288,1.288,0.9382,6.3454,8.2488,1.382,18.8,65.22
01-03-2018,0.8152,106.24,0.7259,1.2893,1.2839,0.9419,6.3582,8.2497,1.3795,18.8403,65.23
28-02-2018,0.82,106.67,0.7267,1.2884,1.2832,0.9446,6.3311,8.2908,1.3866,18.8403,65.21
27-02-2018,0.8175,107.33,0.719,1.2838,1.2776,0.939,6.317,8.2263,1.3821,18.8447,64.92
26-02-2018,0.8119,106.94,0.7159,1.273,1.2681,0.9381,6.316,8.1506,1.3693,18.6785,64.77
25-02-2018,0.812433333,106.9233333,0.7159,1.2736,1.2664,0.937666667,6.3231,8.158733333,1.3701,18.63066667,64.75
24-02-2018,0.812966667,106.9066667,0.7159,1.2742,1.2647,0.937233333,6.3302,8.166866667,1.3709,18.58283333,64.73
23-02-2018,0.8135,106.89,0.7159,1.2748,1.263,0.9368,6.3373,8.175,1.3717,18.535,64.71
22-02-2018,0.811,106.75,0.7163,1.2746,1.2705,0.9327,6.3501,8.1159,1.3624,18.611,64.975
21-02-2018,0.8141,107.78,0.7185,1.2814,1.2702,0.9389,6.3482,8.1191,1.3663,18.8375,64.805
20-02-2018,0.8105,107.33,0.7145,1.2685,1.2646,0.9362,6.3482,8.0962,1.3609,18.7072,64.86
19-02-2018,0.806,106.6,0.714,1.2638,1.2561,0.9292,6.3482,7.9841,1.3565,18.534,64.25
18-02-2018,0.806033333,106.5033333,0.713366667,1.2638,1.255966667,0.928733333,6.3482,7.9788,1.355466667,18.529,64.23833333
17-02-2018,0.806066667,106.4066667,0.712733333,1.2638,1.255833333,0.928266667,6.3482,7.9735,1.354433333,18.524,64.22666667
16-02-2018,0.8061,106.31,0.7121,1.2638,1.2557,0.9278,6.3482,7.9682,1.3534,18.519,64.215
15-02-2018,0.7996,106.12,0.7093,1.2586,1.2478,0.9221,6.3482,7.9292,1.3499,18.5012,63.9
14-02-2018,0.8032,107.02,0.7144,1.2617,1.249,0.9292,6.3482,7.9557,1.3568,18.587,64.1
13-02-2018,0.8096,107.83,0.7198,1.2724,1.2592,0.9348,6.341,8.0276,1.3747,18.6635,64.265
12-02-2018,0.8135,108.66,0.7227,1.2719,1.2575,0.9393,6.3275,8.0644,1.3767,18.603,64.28
11-02-2018,0.8148,108.7066667,0.7227,1.2745,1.2576,0.939566667,6.3173,8.0772,1.377833333,18.63866667,64.31166667
10-02-2018,0.8161,108.7533333,0.7227,1.2771,1.2577,0.939833333,6.3071,8.09,1.378966667,18.67433333,64.34333333
09-02-2018,0.8174,108.8,0.7227,1.2797,1.2578,0.9401,6.2969,8.1028,1.3801,18.71,64.375
08-02-2018,0.8165,108.75,0.7188,1.2853,1.2603,0.936,6.327,8.1186,1.3856,18.896,64.3
07-02-2018,0.8154,109.33,0.7204,1.2785,1.2569,0.9436,6.2694,8.0828,1.3814,18.798,64.28
06-02-2018,0.8079,109.56,0.7169,1.2648,1.2492,0.936,6.2832,7.9514,1.362,18.604,64.23
05-02-2018,0.8085,109.11,0.7164,1.2693,1.2539,0.9315,6.29,7.9808,1.3764,18.779,64.14
04-02-2018,0.8065,109.4433333,0.713633333,1.266933333,1.250133333,0.931433333,6.2938,7.955466667,1.374066667,18.71876667,64.13666667
03-02-2018,0.8045,109.7766667,0.710866667,1.264566667,1.246366667,0.931366667,6.2976,7.930133333,1.371733333,18.65853333,64.13333333
02-02-2018,0.8025,110.11,0.7081,1.2622,1.2426,0.9313,6.3014,7.9048,1.3694,18.5983,64.13
01-02-2018,0.7994,109.41,0.701,1.2439,1.2268,0.9263,6.2995,7.8402,1.3518,18.349,63.98
31-01-2018,0.8051,109.19,0.7046,1.2414,1.2315,0.9314,6.2888,7.8788,1.3578,18.6,63.55
30-01-2018,0.8064,108.78,0.7069,1.2371,1.2334,0.9343,6.3239,7.8908,1.364,18.771,63.69
29-01-2018,0.8076,108.95,0.7105,1.2354,1.2338,0.9375,6.3374,7.8919,1.3658,18.612,63.6
28-01-2018,0.806766667,108.8733333,0.7089,1.234533333,1.2329,0.936233333,6.331633333,7.886333333,1.363733333,18.56946667,63.59666667
27-01-2018,0.805933333,108.7966667,0.7073,1.233666667,1.232,0.934966667,6.325866667,7.880766667,1.361666667,18.52693333,63.59333333
26-01-2018,0.8051,108.72,0.7057,1.2328,1.2311,0.9337,6.3201,7.8752,1.3596,18.4844,63.59
25-01-2018,0.8067,109.41,0.7071,1.2463,1.2382,0.9411,6.3238,7.9217,1.365,18.605,63.515
24-01-2018,0.806,109.22,0.7021,1.2405,1.2349,0.9453,6.37,7.927,1.3628,18.5005,63.66
23-01-2018,0.8131,110.31,0.7142,1.25,1.2416,0.9577,6.4047,8.007,1.3598,18.694,63.76
22-01-2018,0.8155,110.92,0.7148,1.2472,1.2444,0.9618,6.4052,8.0203,1.3646,18.6842,63.89
21-01-2018,0.8164,110.8733333,0.717166667,1.248533333,1.2459,0.9622,6.4048,8.028133333,1.3678,18.66046667,63.87
20-01-2018,0.8173,110.8266667,0.719533333,1.249866667,1.2474,0.9626,6.4044,8.035966667,1.371,18.63673333,63.85
19-01-2018,0.8182,110.78,0.7219,1.2512,1.2489,0.963,6.404,8.0438,1.3742,18.613,63.83
18-01-2018,0.8171,111.11,0.7198,1.25,1.2418,0.9589,6.4203,8.0199,1.3695,18.607,63.87
17-01-2018,0.8206,111.28,0.7232,1.2548,1.2436,0.9657,6.4343,8.0508,1.3749,18.7147,63.885
16-01-2018,0.8156,110.45,0.725,1.2562,1.2435,0.9596,6.444,8.0388,1.3761,18.7705,64.02
15-01-2018,0.8155,110.54,0.725,1.2555,1.2429,0.9631,6.4371,8.0132,1.3697,18.8555,63.515
14-01-2018,0.8172,110.7066667,0.726133333,1.258266667,1.243833333,0.9648,6.445066667,8.024633333,1.3725,18.917,63.54666667
13-01-2018,0.8189,110.8733333,0.727266667,1.261033333,1.244766667,0.9665,6.453033333,8.036066667,1.3753,18.9785,63.57833333
12-01-2018,0.8206,111.04,0.7284,1.2638,1.2457,0.9682,6.461,8.0475,1.3781,19.04,63.61
11-01-2018,0.8311,111.25,0.7387,1.2672,1.2519,0.9759,6.4958,8.1324,1.3772,19.2705,63.69
10-01-2018,0.837,111.44,0.7403,1.2751,1.2547,0.9783,6.5081,8.2009,1.3893,19.291,63.63
09-01-2018,0.8377,112.66,0.7386,1.2782,1.2464,0.9834,6.5297,8.2301,1.3964,19.2387,63.67
08-01-2018,0.8357,113.09,0.737,1.2753,1.2421,0.9771,6.4997,8.1997,1.3935,19.225,63.475
07-01-2018,0.834233333,113.0866667,0.736966667,1.274066667,1.2417,0.976466667,6.496033333,8.181066667,1.393966667,19.21033333,63.43
06-01-2018,0.832766667,113.0833333,0.736933333,1.272833333,1.2413,0.975833333,6.492366667,8.162433333,1.394433333,19.19566667,63.385
05-01-2018,0.8313,113.08,0.7369,1.2716,1.2409,0.9752,6.4887,8.1438,1.3949,19.181,63.34
04-01-2018,0.8286,112.75,0.7379,1.2716,1.2487,0.9746,6.4934,8.1375,1.3976,19.2895,63.4
03-01-2018,0.8323,112.5,0.7399,1.2764,1.2534,0.9771,6.503,8.1779,1.41,19.351,63.505
02-01-2018,0.8293,112.3,0.7359,1.2772,1.2513,0.9716,6.4934,8.168,1.4075,19.5413,63.46
01-01-2018,0.8327,112.66,0.7406,1.2812,1.2544,0.9745,6.5066,8.2027,1.4074,19.66,63.68
31-12-2017,0.832966667,112.67,0.740366667,1.281366667,1.255566667,0.974466667,6.5066,8.202866667,1.4086,19.65766667,63.73333333
30-12-2017,0.833233333,112.68,0.740133333,1.281533333,1.256733333,0.974433333,6.5066,8.203033333,1.4098,19.65533333,63.78666667
29-12-2017,0.8335,112.69,0.7399,1.2817,1.2579,0.9744,6.5066,8.2032,1.411,19.653,63.84
28-12-2017,0.8374,112.89,0.7439,1.2825,1.2569,0.9786,6.5334,8.2456,1.4106,19.7163,64.08
27-12-2017,0.8411,113.36,0.7464,1.2873,1.2655,0.9863,6.5568,8.2762,1.4162,19.69,64.12
26-12-2017,0.8433,113.23,0.7477,1.294,1.269,0.9891,6.5453,8.3484,1.4207,19.867,64.05
25-12-2017,0.8426,113.28,0.748,1.2958,1.2729,0.9886,6.5397,8.3411,1.4241,19.7401,64.02
24-12-2017,0.842833333,113.2766667,0.7481,1.295833333,1.273033333,0.988833333,6.552266667,8.3362,1.424033333,19.7374,64.02
23-12-2017,0.843066667,113.2733333,0.7482,1.295866667,1.273166667,0.989066667,6.564833333,8.3313,1.423966667,19.7347,64.02
22-12-2017,0.8433,113.27,0.7483,1.2959,1.2733,0.9893,6.5774,8.3264,1.4239,19.732,64.02
21-12-2017,0.8422,113.33,0.7471,1.2983,1.2738,0.9885,6.5847,8.3801,1.4249,19.466,64.02
20-12-2017,0.8424,113.39,0.7477,1.3043,1.2836,0.9871,6.5785,8.3964,1.4259,19.2065,64.115
19-12-2017,0.8446,112.89,0.7471,1.3049,1.2878,0.9848,6.6047,8.4037,1.4339,19.2085,64.06
18-12-2017,0.8488,112.55,0.7472,1.3049,1.2862,0.9858,6.6164,8.4364,1.4296,19.082,64.21
17-12-2017,0.849466667,112.56,0.748366667,1.305933333,1.2862,0.987366667,6.614066667,8.459633333,1.429933333,19.0985,64.16666667
16-12-2017,0.850133333,112.57,0.749533333,1.306966667,1.2862,0.988933333,6.611733333,8.482866667,1.430266667,19.115,64.12333333
15-12-2017,0.8508,112.58,0.7507,1.308,1.2862,0.9905,6.6094,8.5061,1.4306,19.1315,64.08
14-12-2017,0.849,112.39,0.7446,1.3045,1.2796,0.9892,6.6095,8.4389,1.4321,19.1535,64.34
13-12-2017,0.8456,112.55,0.7451,1.3094,1.2815,0.9856,6.6174,8.4133,1.4239,19.0128,64.46
12-12-2017,0.8517,113.55,0.7509,1.3231,1.2862,0.9917,6.6215,8.4204,1.4422,19.173,64.41
11-12-2017,0.8497,113.56,0.7497,1.3288,1.2856,0.9919,6.6186,8.5048,1.4466,19.058,64.355
10-12-2017,0.8498,113.5333333,0.748733333,1.329966667,1.285233333,0.992266667,6.619466667,8.4861,1.4517,19.01633333,64.39666667
09-12-2017,0.8499,113.5066667,0.747766667,1.331133333,1.284866667,0.992633333,6.620333333,8.4674,1.4568,18.97466667,64.43833333
08-12-2017,0.85,113.48,0.7468,1.3323,1.2845,0.993,6.6212,8.4487,1.4619,18.933,64.48
07-12-2017,0.8494,113.08,0.7421,1.3312,1.2851,0.9944,6.6193,8.4855,1.4639,18.972,64.57
06-12-2017,0.8478,112.3,0.7467,1.3221,1.279,0.9899,6.6148,8.4342,1.4528,18.866,64.53
05-12-2017,0.8456,112.59,0.7439,1.3147,1.2688,0.9874,6.6191,8.365,1.4544,18.7575,64.36
04-12-2017,0.8427,112.42,0.7419,1.316,1.267,0.985,6.6197,8.4197,1.4582,18.6115,64.38
03-12-2017,0.8421,112.3166667,0.742,1.315366667,1.267433333,0.9822,6.618933333,8.3997,1.4562,18.6163,64.42666667
02-12-2017,0.8415,112.2133333,0.7421,1.314733333,1.267866667,0.9794,6.618166667,8.3797,1.4542,18.6211,64.47333333
01-12-2017,0.8409,112.11,0.7422,1.3141,1.2683,0.9766,6.6174,8.3597,1.4522,18.6259,64.52
30-11-2017,0.84,112.53,0.7393,1.3216,1.2896,0.9836,6.6128,8.3753,1.4637,18.631,64.49
29-11-2017,0.844,111.93,0.7458,1.3208,1.2865,0.9846,6.6094,8.3676,1.4533,18.567,64.36
28-11-2017,0.8445,111.48,0.7497,1.3166,1.2816,0.9842,6.6076,8.3509,1.4493,18.543,64.41
27-11-2017,0.8405,111.09,0.7509,1.3154,1.2769,0.9816,6.5969,8.3021,1.4467,18.5848,64.478
26-11-2017,0.839733333,111.2433333,0.750533333,1.3147,1.2751,0.981,6.598666667,8.2937,1.4489,18.58153333,64.54533333
25-11-2017,0.838966667,111.3966667,0.750166667,1.314,1.2733,0.9804,6.600433333,8.2853,1.4511,18.57826667,64.61266667
24-11-2017,0.8382,111.55,0.7498,1.3133,1.2715,0.9798,6.6022,8.2769,1.4533,18.575,64.68
23-11-2017,0.8438,111.22,0.7514,1.3115,1.2713,0.9816,6.5835,8.2975,1.4512,18.6215,64.57
22-11-2017,0.8458,111.22,0.7503,1.3126,1.2693,0.9819,6.6102,8.3382,1.4528,18.642,64.88
21-11-2017,0.8519,112.44,0.7553,1.3195,1.2778,0.9915,6.6296,8.4293,1.4642,18.7745,64.88
20-11-2017,0.8524,112.62,0.7556,1.3245,1.282,0.9936,6.635,8.4842,1.4685,18.9937,65.1
19-11-2017,0.850866667,112.44,0.756,1.323566667,1.2801,0.991933333,6.632233333,8.464533333,1.467966667,18.96713333,65.07166667
18-11-2017,0.849333333,112.26,0.7564,1.322633333,1.2782,0.990266667,6.629466667,8.444866667,1.467433333,18.94056667,65.04333333
17-11-2017,0.8478,112.08,0.7568,1.3217,1.2763,0.9886,6.6267,8.4252,1.4669,18.914,65.015
16-11-2017,0.8496,113.06,0.7579,1.3179,1.2757,0.9941,6.6307,8.4006,1.4596,19.059,65.295
15-11-2017,0.8481,112.88,0.7592,1.3176,1.2763,0.9883,6.6235,8.4293,1.4541,19.251,65.27
14-11-2017,0.8476,113.45,0.7596,1.3103,1.2731,0.9894,6.6363,8.396,1.4544,19.1675,65.41
13-11-2017,0.8571,113.62,0.7624,1.312,1.2733,0.9964,6.6405,8.3834,1.4487,19.1295,65.44
12-11-2017,0.857133333,113.59,0.760966667,1.309733333,1.2716,0.9962,6.6408,8.3744,1.446833333,19.12383333,65.35666667
11-11-2017,0.857166667,113.56,0.759533333,1.307466667,1.2699,0.996,6.6411,8.3654,1.444966667,19.11816667,65.27333333
10-11-2017,0.8572,113.53,0.7581,1.3052,1.2682,0.9958,6.6414,8.3564,1.4431,19.1125,65.19
09-11-2017,0.859,113.47,0.7607,1.3021,1.2683,0.994,6.6403,8.3785,1.4392,19.0395,64.975
08-11-2017,0.8624,113.88,0.7624,1.3025,1.2727,1.0001,6.628,8.3809,1.4358,19.09,64.92
07-11-2017,0.8631,114.02,0.7595,1.3079,1.2774,1,6.64,8.398,1.449,19.1553,65.06
06-11-2017,0.8613,113.7,0.7592,1.3001,1.2704,0.9975,6.6338,8.3981,1.4397,19.0235,64.625
05-11-2017,0.861333333,113.8266667,0.761066667,1.3024,1.272366667,0.998566667,6.635533333,8.4098,1.4424,19.08316667,64.60333333
04-11-2017,0.861366667,113.9533333,0.762933333,1.3047,1.274333333,0.999633333,6.637266667,8.4215,1.4451,19.14283333,64.58166667
03-11-2017,0.8614,114.08,0.7648,1.307,1.2763,1.0007,6.639,8.4332,1.4478,19.2025,64.56
02-11-2017,0.8578,114.09,0.7658,1.2965,1.2808,0.9993,6.6089,8.3948,1.4464,18.9849,64.575
01-11-2017,0.8607,114.17,0.755,1.3028,1.2868,1.0033,6.6029,8.4008,1.4525,19.068,64.565
31-10-2017,0.8587,113.64,0.7529,1.306,1.2886,0.9977,6.6349,8.3777,1.4605,19.149,64.75
30-10-2017,0.8582,113.19,0.7571,1.3008,1.283,0.9944,6.6465,8.353,1.4544,19.2405,64.86
29-10-2017,0.859233333,113.3566667,0.758633333,1.3013,1.282233333,0.9955,6.648133333,8.3523,1.454033333,19.20533333,64.92
28-10-2017,0.860266667,113.5233333,0.760166667,1.3018,1.281466667,0.9966,6.649766667,8.3516,1.453666667,19.17016667,64.98
27-10-2017,0.8613,113.69,0.7617,1.3023,1.2807,0.9977,6.6514,8.3509,1.4533,19.135,65.04
26-10-2017,0.8583,113.98,0.7599,1.3053,1.2847,0.9977,6.6426,8.3491,1.4611,19.206,64.84
25-10-2017,0.8466,113.75,0.7539,1.298,1.2796,0.9897,6.639,8.2179,1.452,19.0405,64.925
24-10-2017,0.8502,113.9,0.7613,1.286,1.2675,0.9911,6.6358,8.2207,1.4488,19.2325,65.09
23-10-2017,0.8511,113.44,0.7577,1.281,1.2652,0.985,6.64,8.2004,1.4356,19.079,65.022
22-10-2017,0.850233333,113.4666667,0.757866667,1.280333333,1.264333333,0.984766667,6.6335,8.1882,1.435633333,19.04933333,65.028
21-10-2017,0.849366667,113.4933333,0.758033333,1.279666667,1.263466667,0.984533333,6.627,8.176,1.435666667,19.01966667,65.034
20-10-2017,0.8485,113.52,0.7582,1.279,1.2626,0.9843,6.6205,8.1638,1.4357,18.99,65.04
19-10-2017,0.8438,112.55,0.76,1.2691,1.2486,0.9763,6.6151,8.1266,1.4221,18.808,64.995
18-10-2017,0.8484,112.94,0.7573,1.2746,1.2467,0.9816,6.6274,8.1428,1.398,18.862,65.055
17-10-2017,0.8499,112.2,0.7581,1.2746,1.252,0.9784,6.6235,8.1545,1.3945,18.771,65.03
16-10-2017,0.8477,112.19,0.7547,1.2737,1.2518,0.9755,6.5899,8.1051,1.3943,19.035,64.7
15-10-2017,0.847066667,112.08,0.754033333,1.271633333,1.250133333,0.975166667,6.586466667,8.1086,1.3946,18.995,64.7
14-10-2017,0.846433333,111.97,0.753366667,1.269566667,1.248466667,0.974833333,6.583033333,8.1121,1.3949,18.955,64.7
13-10-2017,0.8458,111.86,0.7527,1.2675,1.2468,0.9745,6.5796,8.1156,1.3952,18.915,64.7
12-10-2017,0.8452,112.28,0.754,1.2785,1.2474,0.9754,6.588,8.1256,1.4025,18.9075,65.06
11-10-2017,0.8433,112.5,0.7562,1.284,1.246,0.9735,6.5902,8.0482,1.4114,18.7095,65.16
10-10-2017,0.847,112.45,0.7573,1.2856,1.2515,0.9751,6.5715,8.0734,1.4146,18.8295,65.25
09-10-2017,0.8518,112.67,0.7609,1.2898,1.2549,0.9798,6.6255,8.1251,1.4154,18.673,65.355
08-10-2017,0.851933333,112.66,0.762366667,1.288866667,1.254466667,0.9792,6.6348,8.1222,1.413466667,18.6331,65.37
07-10-2017,0.852066667,112.65,0.763833333,1.287933333,1.254033333,0.9786,6.6441,8.1193,1.411533333,18.5932,65.385
06-10-2017,0.8522,112.64,0.7653,1.287,1.2536,0.978,6.6534,8.1164,1.4096,18.5533,65.4
05-10-2017,0.8539,112.82,0.7622,1.2828,1.2565,0.9783,6.6534,8.1419,1.4055,18.4945,65.145
04-10-2017,0.8503,112.75,0.7549,1.2717,1.2473,0.9751,6.6534,8.0984,1.3951,18.268,65.03
03-10-2017,0.8515,112.86,0.7553,1.2764,1.2488,0.9738,6.6534,8.1376,1.3968,18.217,65.485
02-10-2017,0.8523,112.77,0.7531,1.2776,1.2509,0.9746,6.6534,8.1701,1.3897,18.2314,65.31
01-10-2017,0.850366667,112.6766667,0.750866667,1.277233333,1.2496,0.972466667,6.6534,8.162633333,1.389,18.23926667,65.31
30-09-2017,0.848433333,112.5833333,0.748633333,1.276866667,1.2483,0.970333333,6.6534,8.155166667,1.3883,18.24713333,65.31
29-09-2017,0.8465,112.49,0.7464,1.2765,1.247,0.9682,6.6534,8.1477,1.3876,18.255,65.31
28-09-2017,0.8485,112.34,0.7439,1.2728,1.2426,0.9701,6.664,8.1129,1.382,18.1625,65.47
27-09-2017,0.8515,112.83,0.747,1.274,1.2474,0.9721,6.6425,8.1497,1.3887,18.209,65.715
26-09-2017,0.8479,112.23,0.743,1.2679,1.2347,0.9689,6.6401,8.1199,1.3872,17.9565,65.46
25-09-2017,0.844,111.73,0.7426,1.26,1.2371,0.9665,6.6212,8.0436,1.3766,17.9295,65.127
24-09-2017,0.841633333,111.8133333,0.7421,1.2586,1.236,0.9674,6.611166667,8.023633333,1.3718,17.869,65.01633333
23-09-2017,0.839266667,111.8966667,0.7416,1.2572,1.2349,0.9683,6.601133333,8.003666667,1.367,17.8085,64.90566667
22-09-2017,0.8369,111.98,0.7411,1.2558,1.2338,0.9692,6.5911,7.9837,1.3622,17.748,64.795
21-09-2017,0.8374,112.47,0.7363,1.2604,1.2327,0.9708,6.5899,7.9718,1.3685,17.882,64.81
20-09-2017,0.8408,112.22,0.7411,1.245,1.2321,0.9699,6.5749,8.013,1.3593,17.7673,64.293
19-09-2017,0.8337,111.59,0.7402,1.2485,1.229,0.9627,6.5838,7.9518,1.3665,17.7995,64.3
18-09-2017,0.8366,111.57,0.7411,1.2562,1.229,0.9615,6.5741,7.9621,1.3763,17.7645,64.158
17-09-2017,0.836866667,111.3266667,0.7393,1.254,1.225833333,0.960966667,6.566933333,7.9635,1.374766667,17.73033333,64.142
16-09-2017,0.837133333,111.0833333,0.7375,1.2518,1.222666667,0.960433333,6.559766667,7.9649,1.373233333,17.69616667,64.126
